65,147384.6
370,17648.65
309,23106.8
262,29045.8
47,207659.56
17,591764.68
81,116296.29
12,842500
357,18655.46
120,75250.01
192,43281.25
109,83853.21
282,26276.6
83,113253.01
33,300000
113,80530.97
131,68091.61
179,47150.83
64,149843.75
66,145000
188,44414.89
291,25154.64
190,43842.1
70,136142.85
184,45597.83
257,29805.45
79,119493.67
281,26405.7
334,20628.75
42,233571.43
364,18104.4
286,25769.23
533,9193.25
539,8979.59
358,18575.42
138,64130.43
439,13302.96
163,52760.73
106,86509.44
297,24444.44
94,98829.78
413,14769.98
412,14830.1
349,19312.32
348,19396.55
290,25275.86
366,17950.82
394,15964.47
350,19228.57
93,100000
224,35669.64
371,17574.12
267,28314.61
414,14710.14
512,9980.47
210,38714.28
8,1268750
403,15384.61
409,15012.23
231,34285.71
27,368888.9
491,10835.03
619,6526.66
365,18027.4
477,11446.54
552,8532.61
303,23762.38
67,142686.57
470,11765.96
443,13092.55
209,38947.37
132,67500
82,114756.1
140,63071.42
88,106250
396,15833.33
464,12047.41
202,40643.56
455,12483.52
311,22893.89
452,12632.74
343,19825.08
625,6368
538,9014.87
166,51626.5
418,14473.68
656,5594.51
762,3425.2
440,13250
563,8170.52
628,6289.81
16,629375
273,27472.53
560,8267.86
537,9050.28
497,10583.5
56,172678.56
43,227906.98
261,29195.41
395,15898.74
298,24328.86
378,17063.49
254,30275.59
251,30756.97
124,72500
376,17207.45
454,12533.04
39,252307.7
417,14532.37
339,20176.99
29,342758.62
77,122857.14
540,8944.44
195,42461.54
333,20720.72
102,90294.11
393,16030.54
501,10419.16
406,15197.04
80,117875
604,6937.09
699,4635.19
489,10920.25
733,3956.34
360,18416.67
168,50892.86
386,16502.59
654,5642.2
739,3843.03
185,45297.3
356,18735.96
736,3899.46
680,5044.12
398,15703.52
616,6607.14
421,14299.29
96,96562.5
626,6341.85
264,28750
162,53148.14
233,33905.58
151,57748.34
624,6394.23
713,4347.83
332,20813.25
581,7607.57
724,4129.83
496,10625
320,21968.75
279,26666.67
312,22788.46
101,91287.13
528,9375
717,4267.78
541,8909.43
353,18980.17
351,19145.3
367,17874.66
373,17426.27
601,7021.63
732,3975.41
41,239512.2
203,40394.08
283,26148.41
322,21770.19
344,19738.37
345,19652.18
336,20446.43
342,19912.28
337,20356.08
354,18898.31
711,4388.19
809,2645.24
605,6909.09
689,4847.61
517,9787.23
812,2598.52
819,2490.84
259,29498.07
461,12190.89
792,2916.67
811,2614.06
578,7698.96
271,27749.08
391,16163.68
447,12885.9
437,13409.61
472,11673.73
747,3694.78
799,2803.5
683,4978.04
399,15639.1
495,10666.67
143,61538.46
217,37142.86
424,14127.36
486,11049.38
169,50532.55
304,23651.32
368,17798.91
361,18337.95
703,4551.92
723,4149.38
585,7487.18
546,8736.26
130,68692.31
277,26931.41
107,85607.49
181,46519.33
204,40147.05
18,558333.37
49,198775.51
122,73852.46
331,20906.34
95,97684.21
46,212391.31
35,282285.71
50,194599.98
226,35265.48
263,28897.34
327,21284.41
317,22271.3
425,14070.59
401,15511.22
48,203125
76,124605.27
84,111785.72
114,79736.85
182,46208.79
253,30434.78
208,39182.69
382,16780.11
319,22068.97
274,27335.77
272,27610.29
265,28603.78
618,6553.4
638,6034.48
228,34868.42
180,46833.33
249,31084.34
387,16434.11
450,12733.33
375,17280
494,10708.5
575,7791.3
557,8366.25
530,9301.89
544,8805.15
741,3805.67
790,2949.37
748,3676.47
165,52000
119,75966.39
631,6212.36
776,3182.99
611,6743.04
196,42193.88
212,38254.72
408,15073.53
698,4656.16
770,3285.71
629,6263.91
13,776923.06
839,2193.09
796,2851.76
558,8333.33
564,8138.3
830,2325.3
824,2415.05
773,3234.15
381,16850.39
321,21869.16
363,18181.82
407,15135.14
523,9560.23
788,2982.23
772,3251.3
519,9710.98
323,21671.83
26,383461.53
474,11582.28
441,13197.28
630,6238.1
388,16365.98
602,6993.36
603,6965.17
493,10750.51
400,15575
492,10792.68
662,5453.17
459,12287.58
293,24914.68
289,25397.93
462,12142.86
726,4090.91
622,6446.95
469,11812.37
14,720714.25
241,32448.14
719,4228.09
53,183018.87
111,82162.17
152,57302.63
515,9864.08
764,3390.05
803,2739.73
644,5885.09
637,6059.65
620,6500
651,5714.29
590,7338.98
385,16571.43
104,88365.39
524,9522.9
636,6084.91
708,4449.15
642,5934.58
572,7884.62
460,12239.13
404,15321.78
482,11224.07
518,9749.03
586,7457.34
167,51257.49
542,8874.54
526,9448.67
410,14951.22
369,17723.58
427,13957.85
457,12385.12
521,9635.32
571,7915.94
506,10217.39
436,13463.3
587,7427.6
430,13790.7
236,33347.46
36,274166.68
258,29651.16
296,24560.81
40,245749.98
183,45901.64
429,13846.15
71,134084.51
300,24100
383,16710.18
198,41666.67
346,19566.48
171,49824.56
390,16230.77
397,15768.26
379,16992.09
481,11268.19
155,56000
456,12434.21
6,1695000
299,24214.05
72,132083.34
91,102417.59
218,36926.6
433,13625.87
341,20000
173,49132.95
85,110352.95
318,22169.81
45,217333.32
108,84722.23
269,28029.74
340,20088.24
215,37581.39
431,13735.5
448,12834.82
89,104943.82
110,83000
60,160500.01
5,2035999.87
61,157704.9
2,5105000
305,23540.98
240,32625
153,56862.75
211,38483.41
21,477142.87
266,28458.65
9,1126666.75
246,31585.37
172,49476.75
234,33717.95
63,152380.93
97,95463.92
164,52378.05
92,101195.66
326,21380.37
374,17352.94
237,33164.56
197,41928.93
59,163389.82
284,26021.13
352,19062.5
435,13517.24
392,16096.94
148,59121.62
235,33531.91
268,28171.65
313,22683.71
238,32983.19
129,69302.33
58,166379.31
87,107586.21
315,22476.19
223,35874.44
135,65777.78
160,53937.5
214,37803.74
335,20537.32
255,30117.65
227,35066.08
294,24795.92
98,94387.76
57,169473.68
75,126400
144,61041.67
156,55576.92
355,18816.9
191,43560.21
136,65220.58
99,93333.34
302,23874.17
449,12783.96
54,179444.45
467,11905.78
52,186730.76
105,87428.57
543,8839.78
569,7978.91
664,5406.63
174,48793.1
159,54339.62
310,23000
423,14184.4
194,42731.96
121,74545.46
314,22579.62
44,222500
37,266486.46
3,3400000
170,50176.47
178,47471.91
187,44705.88
177,47796.61
115,78956.52
256,29960.94
23,434782.62
295,24677.97
415,14650.6
325,21476.92
112,81339.28
508,10137.79
577,7729.64
78,121153.85
245,31755.1
161,53540.37
133,66917.3
260,29346.16
529,9338.37
513,9941.52
362,18259.67
442,13144.8
250,30920
221,36289.59
244,31926.23
484,11136.37
287,25644.6
411,14890.51
509,10098.23
661,5476.55
668,5314.37
193,43005.18
189,44126.98
338,20266.27
