239,32803.35
402,15447.76
651,5714.29
834,2266.19
899,1379.31
906,1291.39
871,1745.12
677,5110.78
477,11446.54
338,20266.27
304,23651.32
342,19912.28
361,18337.95
538,9014.87
787,2998.73
818,2506.11
681,5022.03
341,20000
389,16298.2
417,14532.37
396,15833.33
326,21380.37
310,23000
324,21574.07
221,36289.59
35,282285.71
226,35265.48
273,27472.53
29,342758.62
51,190588.21
38,259210.53
44,222500
43,227906.98
486,11049.38
492,10792.68
42,233571.43
285,25894.74
408,15073.53
157,55159.23
295,24677.97
381,16850.39
394,15964.47
311,22893.89
49,198775.51
152,57302.63
376,17207.45
425,14070.59
173,49132.95
352,19062.5
398,15703.52
318,22169.81
151,57748.34
18,558333.37
245,31755.1
12,842500
142,62042.25
58,166379.31
296,24560.81
308,23214.29
269,28029.74
258,29651.16
395,15898.74
47,207659.56
328,21189.03
340,20088.24
237,33164.56
349,19312.32
181,46519.33
317,22271.3
121,74545.46
213,38028.17
202,40643.56
188,44414.89
132,67500
163,52760.73
222,36081.08
114,79736.85
125,71840
168,50892.86
375,17280
120,75250.01
225,35466.67
88,106250
528,9375
434,13571.43
160,53937.5
503,10337.97
586,7457.34
566,8074.2
347,19481.27
148,59121.62
101,91287.13
64,149843.75
388,16365.98
496,10625
73,130137
87,107586.21
252,30595.24
522,9597.7
791,2933
854,1978.92
587,7427.6
804,2723.88
955,712.04
968,568.18
969,557.28
972,524.69
974,503.08
975,492.31
981,428.13
983,406.92
982,417.52
929,1011.84
692,4783.24
65,147384.6
589,7368.42
953,734.52
978,460.12
985,385.79
986,375.25
984,396.34
987,364.74
989,343.78
991,322.91
992,312.5
70,136142.85
450,12733.33
741,3805.67
427,13957.85
93,100000
636,6084.91
580,7637.93
246,31585.37
494,10708.5
279,26666.67
702,4572.65
828,2355.07
822,2445.26
416,14591.35
753,3585.66
816,2536.76
783,3065.13
583,7547.17
240,32625
118,76694.92
85,110352.95
178,47471.91
190,43842.1
255,30117.65
508,10137.79
734,3937.33
956,700.84
998,250.5
1001,219.78
1003,199.4
1004,189.24
1005,179.1
1006,168.99
957,689.66
747,3694.78
884,1572.4
829,2340.17
604,6937.09
856,1950.94
880,1625
52,186730.76
113,80530.97
781,3098.59
257,29805.45
768,3320.31
784,3048.47
808,2660.89
802,2755.61
401,15511.22
690,4826.09
938,906.18
865,1826.59
313,22683.71
551,8566.24
898,1391.98
653,5666.16
694,4740.63
872,1731.65
895,1430.17
913,1204.82
970,546.39
958,678.5
479,11357
637,6059.65
893,1455.77
774,3217.05
980,438.77
993,302.11
994,291.75
941,871.41
432,13680.56
136,65220.58
798,2819.55
645,5860.46
335,20537.32
77,122857.14
153,56862.75
429,13846.15
541,8909.43
211,38483.41
229,34672.49
141,62553.19
134,66343.29
594,7222.22
626,6341.85
679,5066.27
598,7107.02
606,6881.19
623,6420.55
171,49824.56
556,8399.28
194,42731.96
478,11401.67
596,7164.43
232,34094.83
61,157704.9
665,5383.46
584,7517.12
216,37361.11
359,18495.82
452,12632.74
619,6526.66
750,3640
762,3425.2
684,4956.14
853,1992.97
97,95463.92
719,4228.09
825,2400
80,117875
737,3880.6
833,2280.91
138,64130.43
780,3115.38
843,2135.23
264,28750
840,2178.57
253,30434.78
506,10217.39
710,4408.45
422,14241.71
554,8465.7
379,16992.09
612,6715.69
732,3975.41
56,172678.56
468,11858.98
